Date,Open,High,Low,Close,Adj Close,Volume
2013-04-11,2.9479000568389893,2.949199914932251,2.889899969100952,2.8991000652313232,2.8991000652313232,54979
2013-04-12,2.906899929046631,2.9172000885009766,2.8345999717712402,2.871799945831299,2.871799945831299,56018
2013-04-15,2.8715999126434326,2.871799945831299,2.7909998893737793,2.829200029373169,2.829200029373169,47846
2013-04-16,2.793800115585327,2.8208000659942627,2.771199941635132,2.80649995803833,2.80649995803833,45547
2013-04-17,2.821700096130371,2.821700096130371,2.726599931716919,2.734600067138672,2.734600067138672,47333
2013-04-18,2.7325000762939453,2.794600009918213,2.7255001068115234,2.779099941253662,2.779099941253662,39537
2013-04-19,2.7888998985290527,2.807800054550171,2.776700019836426,2.787600040435791,2.787600040435791,34164
2013-04-22,2.7874999046325684,2.8296000957489014,2.7832999229431152,2.8094000816345215,2.8094000816345215,23721
2013-04-23,2.813999891281128,2.8178999423980713,2.772700071334839,2.8117001056671143,2.8117001056671143,25354
2013-04-24,2.812000036239624,2.8585000038146973,2.8090999126434326,2.8413000106811523,2.8413000106811523,27485
2013-04-25,2.8605000972747803,2.9031999111175537,2.84060001373291,2.901700019836426,2.901700019836426,33250
2013-04-26,2.895900011062622,2.921600103378296,2.8873000144958496,2.90120005607605,2.90120005607605,26949
2013-04-29,2.900899887084961,2.907099962234497,2.8770999908447266,2.900700092315674,2.900700092315674,21978
2013-04-30,2.9070000648498535,2.9070000648498535,2.8559000492095947,2.8733999729156494,2.8733999729156494,60074
2013-05-01,2.8278000354766846,2.839600086212158,2.759700059890747,2.7888998985290527,2.7888998985290527,59188
2013-05-02,2.787600040435791,2.8584001064300537,2.7820000648498535,2.8554999828338623,2.8554999828338623,57281
2013-05-03,2.8554999828338623,2.905600070953369,2.8431999683380127,2.884399890899658,2.884399890899658,57457
2013-05-06,2.8824000358581543,2.922600030899048,2.871799945831299,2.9202001094818115,2.9202001094818115,49783
2013-05-07,2.9170000553131104,2.9474000930786133,2.907399892807007,2.9277000427246094,2.9277000427246094,62590
2013-05-08,2.9223999977111816,2.9323999881744385,2.898200035095215,2.9147000312805176,2.9147000312805176,65737
2013-05-09,2.9210000038146973,2.939300060272217,2.9024999141693115,2.9365999698638916,2.9365999698638916,57605
2013-05-10,2.927299976348877,2.9296998977661133,2.8534998893737793,2.9061999320983887,2.9061999320983887,55909
2013-05-13,2.9161999225616455,2.9161999225616455,2.877700090408325,2.8910000324249268,2.8910000324249268,54890
2013-05-14,2.8835999965667725,2.8986001014709473,2.865499973297119,2.872999906539917,2.872999906539917,45536
2013-05-15,2.871000051498413,2.8847999572753906,2.8192999362945557,2.8801000118255615,2.8801000118255615,59086
2013-05-16,2.879499912261963,2.9191999435424805,2.8577001094818115,2.9086999893188477,2.9086999893188477,54224
2013-05-17,2.9054999351501465,2.9509999752044678,2.899199962615967,2.937000036239624,2.937000036239624,50053
2013-05-20,2.9395999908447266,2.9609999656677246,2.9214999675750732,2.9507999420166016,2.9507999420166016,36004
2013-05-21,2.9547998905181885,2.957200050354004,2.916599988937378,2.928999900817871,2.928999900817871,35871
2013-05-22,2.9172000885009766,2.91729998588562,2.868799924850464,2.8736000061035156,2.8736000061035156,44147
2013-05-23,2.871500015258789,2.872999906539917,2.822499990463257,2.859999895095825,2.859999895095825,39336
2013-05-24,2.8580000400543213,2.8622000217437744,2.8345000743865967,2.8568999767303467,2.8568999767303467,31186
2013-05-28,2.854099988937378,2.920799970626831,2.8424999713897705,2.906599998474121,2.906599998474121,27008
2013-05-29,2.9084999561309814,2.9084999561309814,2.865000009536743,2.869499921798706,2.869499921798706,23180
2013-05-30,2.8635001182556152,2.8715999126434326,2.827399969100952,2.843100070953369,2.843100070953369,19492
2013-05-31,2.8433001041412354,2.8433001041412354,2.7774999141693115,2.79229998588562,2.79229998588562,81682
2013-06-03,2.7804999351501465,2.84660005569458,2.7639999389648438,2.833400011062622,2.833400011062622,68538
2013-06-04,2.843100070953369,2.877000093460083,2.8208999633789062,2.8649001121520996,2.8649001121520996,65908
2013-06-05,2.881500005722046,2.892400026321411,2.8478000164031982,2.8554000854492188,2.8554000854492188,57649
2013-06-06,2.856600046157837,2.874799966812134,2.848099946975708,2.8714001178741455,2.8714001178741455,50999
2013-06-07,2.8726000785827637,2.9156999588012695,2.853600025177002,2.8931000232696533,2.8931000232696533,66171
2013-06-10,2.894700050354004,2.903599977493286,2.8775999546051025,2.8838000297546387,2.8838000297546387,44488
2013-06-11,2.8845999240875244,2.8857998847961426,2.837899923324585,2.8575000762939453,2.8575000762939453,53421
2013-06-12,2.854300022125244,2.9040000438690186,2.848599910736084,2.89520001411438,2.89520001411438,52136
2013-06-13,2.8894999027252197,2.9493000507354736,2.86899995803833,2.939500093460083,2.939500093460083,70091
2013-06-14,2.9381000995635986,2.985300064086914,2.9286000728607178,2.9621999263763428,2.9621999263763428,56340
2013-06-17,2.9684998989105225,2.9746999740600586,2.9463999271392822,2.9502999782562256,2.9502999782562256,35528
2013-06-18,2.9504001140594482,2.9737000465393066,2.9402999877929688,2.961699962615967,2.961699962615967,31709
2013-06-19,2.9626998901367188,2.9886999130249023,2.9570000171661377,2.9725000858306885,2.9725000858306885,39455
2013-06-20,2.9635000228881836,2.965100049972534,2.863800048828125,2.8722000122070312,2.8722000122070312,33029
2013-06-21,2.874000072479248,2.897200107574463,2.824399948120117,2.844099998474121,2.844099998474121,38133
2013-06-24,2.8415000438690186,2.8705999851226807,2.822200059890747,2.8547000885009766,2.8547000885009766,36491
2013-06-25,2.85479998588562,2.8817999362945557,2.8475000858306885,2.8584001064300537,2.8584001064300537,34108
2013-06-26,2.8540000915527344,2.867000102996826,2.8229000568389893,2.854300022125244,2.854300022125244,23582
2013-06-27,2.859600067138672,2.9072999954223633,2.8573999404907227,2.889400005340576,2.889400005340576,21209
2013-06-28,2.884000062942505,2.9079999923706055,2.8568999767303467,2.8798000812530518,2.8798000812530518,60073
2013-07-01,2.859499931335449,2.901900053024292,2.8499999046325684,2.8736000061035156,2.8736000061035156,47120
2013-07-02,2.877700090408325,2.908799886703491,2.868799924850464,2.901400089263916,2.901400089263916,46050
2013-07-03,2.9066998958587646,2.9677999019622803,2.9066998958587646,2.951200008392334,2.951200008392334,52215
2013-07-05,2.9518001079559326,2.9999001026153564,2.93149995803833,2.9897000789642334,2.9897000789642334,50225
2013-07-08,2.999799966812134,3.0,2.971100091934204,2.98009991645813,2.98009991645813,51886
2013-07-09,2.9746999740600586,2.990799903869629,2.966099977493286,2.9856998920440674,2.9856998920440674,46458
2013-07-10,2.9858999252319336,3.0104000568389893,2.9797000885009766,3.001699924468994,3.001699924468994,53150
2013-07-11,2.994499921798706,3.0171000957489014,2.9839999675750732,2.994999885559082,2.994999885559082,49753
2013-07-12,2.9946000576019287,3.041800022125244,2.989500045776367,3.029400110244751,3.029400110244751,64217
2013-07-15,3.0285000801086426,3.0411999225616455,3.015399932861328,3.026099920272827,3.026099920272827,42986
2013-07-16,3.0304999351501465,3.0592000484466553,3.0234999656677246,3.0469000339508057,3.0469000339508057,48704
2013-07-17,3.0464999675750732,3.078200101852417,3.029099941253662,3.071199893951416,3.071199893951416,45817
2013-07-18,3.0796000957489014,3.114300012588501,3.06820011138916,3.1006999015808105,3.1006999015808105,49835
2013-07-19,3.1171998977661133,3.132499933242798,3.064500093460083,3.089400053024292,3.089400053024292,41776
2013-07-22,3.0950000286102295,3.1131999492645264,3.0608999729156494,3.0664000511169434,3.0664000511169434,35010
2013-07-23,3.0720999240875244,3.0785999298095703,3.041800022125244,3.0692999362945557,3.0692999362945557,27533
2013-07-24,3.0725998878479004,3.0769999027252197,3.0234999656677246,3.046999931335449,3.046999931335449,31006
2013-07-25,3.043299913406372,3.046999931335449,3.0018999576568604,3.0350000858306885,3.0350000858306885,28962
2013-07-26,3.030100107192993,3.0353000164031982,2.996299982070923,3.0100998878479004,3.0100998878479004,25229
2013-07-29,3.0165998935699463,3.0355000495910645,3.0000998973846436,3.016200065612793,3.016200065612793,20786
2013-07-30,3.016200065612793,3.0174999237060547,2.998500108718872,3.006700038909912,3.006700038909912,17569
2013-07-31,3.009700059890747,3.052799940109253,2.9793999195098877,3.043100118637085,3.043100118637085,63811
2013-08-01,3.05649995803833,3.104599952697754,3.051500082015991,3.09660005569458,3.09660005569458,44411
2013-08-02,3.0975000858306885,3.107100009918213,3.0589001178741455,3.0713999271392822,3.0713999271392822,44947
2013-08-05,3.0713999271392822,3.0855000019073486,3.02020001411438,3.0522000789642334,3.0522000789642334,44220
2013-08-06,3.047600030899048,3.063999891281128,2.995699882507324,3.0083000659942627,3.0083000659942627,60207
2013-08-07,3.0083000659942627,3.01200008392334,2.95989990234375,2.964200019836426,2.964200019836426,66260
2013-08-08,2.9660000801086426,2.9753000736236572,2.919300079345703,2.95740008354187,2.95740008354187,53080
2013-08-09,2.961899995803833,3.0011000633239746,2.947499990463257,2.993499994277954,2.993499994277954,55920
2013-08-12,2.99180006980896,3.030400037765503,2.9786999225616455,3.020900011062622,3.020900011062622,47063
2013-08-13,3.0236001014709473,3.0611000061035156,3.0215001106262207,3.047100067138672,3.047100067138672,47502
2013-08-14,3.035099983215332,3.0548999309539795,3.0269999504089355,3.047800064086914,3.047800064086914,35308
2013-08-15,3.0525999069213867,3.082900047302246,3.0497000217437744,3.0727999210357666,3.0727999210357666,34757
2013-08-16,3.069499969482422,3.0920000076293945,3.0636000633239746,3.0831000804901123,3.0831000804901123,39974
2013-08-19,3.0880000591278076,3.1057000160217285,3.0648000240325928,3.071000099182129,3.071000099182129,45432
2013-08-20,3.068000078201294,3.0969998836517334,3.04229998588562,3.078399896621704,3.078399896621704,39266
2013-08-21,3.077399969100952,3.0852999687194824,3.0590999126434326,3.0768001079559326,3.0768001079559326,28534
2013-08-22,3.075500011444092,3.09089994430542,3.061000108718872,3.0699000358581543,3.0699000358581543,28400
2013-08-23,3.0717999935150146,3.1136999130249023,3.0650999546051025,3.0950000286102295,3.0950000286102295,28805
2013-08-26,3.099600076675415,3.109999895095825,3.0722999572753906,3.0789999961853027,3.0789999961853027,22084
2013-08-27,3.0875000953674316,3.1670000553131104,3.0794999599456787,3.160900115966797,3.160900115966797,24992
2013-08-28,3.1659998893737793,3.2160000801086426,3.160900115966797,3.2083001136779785,3.2083001136779785,19804
2013-08-29,3.192500114440918,3.225399971008301,3.16729998588562,3.1849000453948975,3.1849000453948975,14816
2013-08-30,3.170599937438965,3.185699939727783,3.12280011177063,3.1396000385284424,3.1396000385284424,0
2013-09-03,3.127500057220459,3.166800022125244,3.0947000980377197,3.1482999324798584,3.1482999324798584,54235
2013-09-04,3.146399974822998,3.148900032043457,3.119999885559082,3.1370999813079834,3.1370999813079834,36553
2013-09-05,3.134700059890747,3.151900053024292,3.121799945831299,3.139699935913086,3.139699935913086,39980
2013-09-06,3.1394999027252197,3.175600051879883,3.1261000633239746,3.1637001037597656,3.1637001037597656,42107
2013-09-09,3.157900094985962,3.1656999588012695,3.104300022125244,3.118299961090088,3.118299961090088,48815
2013-09-10,3.108099937438965,3.123699903488159,3.053299903869629,3.066800117492676,3.066800117492676,55807
2013-09-11,3.065999984741211,3.0940001010894775,3.056299924850464,3.0717999935150146,3.0717999935150146,45899
2013-09-12,3.0810999870300293,3.1291000843048096,3.0722999572753906,3.1164000034332275,3.1164000034332275,44173
2013-09-13,3.1217000484466553,3.1252999305725098,3.0878000259399414,3.1136999130249023,3.1136999130249023,41265
2013-09-16,3.1047000885009766,3.115000009536743,3.05049991607666,3.063699960708618,3.063699960708618,48881
2013-09-17,3.057300090789795,3.062999963760376,2.9795000553131104,2.998300075531006,2.998300075531006,62839
2013-09-18,2.9869000911712646,3.0497000217437744,2.979300022125244,3.0404999256134033,3.0404999256134033,43470
2013-09-19,3.0350000858306885,3.063499927520752,2.995800018310547,3.003999948501587,3.003999948501587,36293
2013-09-20,3.005000114440918,3.0262999534606934,2.994999885559082,3.004199981689453,3.004199981689453,25844
2013-09-23,3.00600004196167,3.01200008392334,2.948199987411499,2.956199884414673,2.956199884414673,34397
2013-09-24,2.947200059890747,2.9670000076293945,2.930000066757202,2.9609999656677246,2.9609999656677246,38208
2013-09-25,2.9600000381469727,3.0004000663757324,2.9570999145507812,2.973099946975708,2.973099946975708,26192
2013-09-26,2.9667000770568848,3.006999969482422,2.9667000770568848,3.003700017929077,3.003700017929077,19369
2013-09-27,2.9951999187469482,3.0225000381469727,2.9763998985290527,2.9900999069213867,2.9900999069213867,25556
2013-09-30,2.9816999435424805,2.9820001125335693,2.954699993133545,2.9709999561309814,2.9709999561309814,53116
2013-10-01,2.9691998958587646,2.9753000736236572,2.924099922180176,2.9553000926971436,2.9553000926971436,63227
2013-10-02,2.954699993133545,2.996999979019165,2.9475998878479004,2.9927000999450684,2.9927000999450684,51866
2013-10-03,2.9916999340057373,3.0204999446868896,2.984499931335449,3.0032999515533447,3.0032999515533447,59813
2013-10-04,2.9995999336242676,3.0174999237060547,2.981600046157837,2.999000072479248,2.999000072479248,47129
2013-10-07,2.9990999698638916,3.027899980545044,2.9642999172210693,3.0092999935150146,3.0092999935150146,59905
2013-10-08,3.006200075149536,3.0432000160217285,3.0028998851776123,3.0325000286102295,3.0325000286102295,45714
2013-10-09,3.0332000255584717,3.0380001068115234,2.987299919128418,3.017400026321411,3.017400026321411,55458
2013-10-10,3.012700080871582,3.0806000232696533,3.012399911880493,3.069999933242798,3.069999933242798,61395
2013-10-11,3.0580999851226807,3.058500051498413,3.0095999240875244,3.034899950027466,3.034899950027466,64010
2013-10-14,3.033900022506714,3.0471999645233154,3.004199981689453,3.0316998958587646,3.0316998958587646,38570
2013-10-15,3.029599905014038,3.0413999557495117,3.001800060272217,3.0169999599456787,3.0169999599456787,42040
2013-10-16,3.0085999965667725,3.061000108718872,3.007499933242798,3.039299964904785,3.039299964904785,60471
2013-10-17,3.0383999347686768,3.045300006866455,2.9702000617980957,2.990000009536743,2.990000009536743,56376
2013-10-18,2.999000072479248,3.0374999046325684,2.988800048828125,3.035399913787842,3.035399913787842,44684
2013-10-21,3.0350000858306885,3.044800043106079,3.0069000720977783,3.0106000900268555,3.0106000900268555,34267
2013-10-22,3.0083000659942627,3.047300100326538,2.99399995803833,2.997299909591675,2.997299909591675,33482
2013-10-23,2.9939000606536865,2.996500015258789,2.9166998863220215,2.92330002784729,2.92330002784729,28736
2013-10-24,2.9200000762939453,2.933799982070923,2.894399881362915,2.9003000259399414,2.9003000259399414,23328
2013-10-25,2.9003000259399414,2.918100118637085,2.8929998874664307,2.9096999168395996,2.9096999168395996,23712
2013-10-28,2.9142000675201416,2.9686999320983887,2.908799886703491,2.964400053024292,2.964400053024292,22240
2013-10-29,2.956899881362915,2.9667999744415283,2.938499927520752,2.964099884033203,2.964099884033203,14056
2013-10-30,2.960099935531616,2.9855000972747803,2.9576001167297363,2.978600025177002,2.978600025177002,20373
2013-10-31,2.9749999046325684,2.9846999645233154,2.950700044631958,2.9677999019622803,2.9677999019622803,55554
2013-11-01,2.9553000926971436,2.9693000316619873,2.8775999546051025,2.882200002670288,2.882200002670288,71866
2013-11-04,2.8833000659942627,2.899399995803833,2.8592000007629395,2.8740999698638916,2.8740999698638916,58140
2013-11-05,2.8740999698638916,2.887500047683716,2.8582000732421875,2.8640999794006348,2.8640999794006348,52599
2013-11-06,2.872299909591675,2.892400026321411,2.864500045776367,2.8696000576019287,2.8696000576019287,62641
2013-11-07,2.8678998947143555,2.8777999877929688,2.8285000324249268,2.839200019836426,2.839200019836426,56633
2013-11-08,2.8422000408172607,2.8787999153137207,2.831899881362915,2.8719000816345215,2.8719000816345215,56120
2013-11-11,2.8664000034332275,2.9021999835968018,2.8664000034332275,2.8912999629974365,2.8912999629974365,49559
2013-11-12,2.8907999992370605,2.9014999866485596,2.8468000888824463,2.8531999588012695,2.8531999588012695,61441
2013-11-13,2.8575000762939453,2.902600049972534,2.8499999046325684,2.897700071334839,2.897700071334839,54997
2013-11-14,2.8926000595092773,2.9465999603271484,2.8875999450683594,2.9305999279022217,2.9305999279022217,52879
2013-11-15,2.9303998947143555,2.9437999725341797,2.9217000007629395,2.9388999938964844,2.9388999938964844,47589
2013-11-18,2.938999891281128,2.944999933242798,2.9096999168395996,2.9221999645233154,2.9221999645233154,41715
2013-11-19,2.916800022125244,2.9430999755859375,2.901700019836426,2.9058001041412354,2.9058001041412354,36286
2013-11-20,2.91129994392395,2.9595000743865967,2.905400037765503,2.9544999599456787,2.9544999599456787,33140
2013-11-21,2.9535000324249268,3.0083000659942627,2.9489998817443848,3.006700038909912,3.006700038909912,38083
2013-11-22,3.0065999031066895,3.050800085067749,2.9972000122070312,3.041300058364868,3.041300058364868,34899
2013-11-25,3.0174999237060547,3.052999973297119,2.970099925994873,3.032099962234497,3.032099962234497,43368
2013-11-26,3.031399965286255,3.054800033569336,3.023099899291992,3.0443999767303467,3.0443999767303467,27198
2013-11-27,3.0485999584198,3.056999921798706,3.0388998985290527,3.0469000339508057,3.0469000339508057,21619
2013-11-29,3.0487000942230225,3.071000099182129,3.0355000495910645,3.047800064086914,3.047800064086914,31364
2013-12-02,3.0302000045776367,3.086899995803833,3.020699977874756,3.050100088119507,3.050100088119507,61424
2013-12-03,3.0504000186920166,3.0734000205993652,3.0404999256134033,3.0650999546051025,3.0650999546051025,54326
2013-12-04,3.0699000358581543,3.0787999629974365,3.047600030899048,3.0590999126434326,3.0590999126434326,46696
2013-12-05,3.0560998916625977,3.0708000659942627,3.045799970626831,3.0495998859405518,3.0495998859405518,43109
2013-12-06,3.056999921798706,3.081199884414673,3.044800043106079,3.05649995803833,3.05649995803833,48956
2013-12-09,3.0631000995635986,3.06469988822937,3.0016000270843506,3.0143001079559326,3.0143001079559326,53035
2013-12-10,3.0109000205993652,3.04830002784729,3.003000020980835,3.0172998905181885,3.0172998905181885,57643
2013-12-11,3.0190000534057617,3.027899980545044,3.002500057220459,3.021199941635132,3.021199941635132,56954
2013-12-12,3.021199941635132,3.0334999561309814,2.9739999771118164,2.98009991645813,2.98009991645813,58603
2013-12-13,2.9774999618530273,2.988800048828125,2.9583001136779785,2.9756999015808105,2.9756999015808105,53525
2013-12-16,2.983599901199341,3.037600040435791,2.981300115585327,2.9902000427246094,2.9902000427246094,59290
2013-12-17,2.986999988555908,2.99180006980896,2.9532999992370605,2.962899923324585,2.962899923324585,51434
2013-12-18,2.9635000228881836,3.0160000324249268,2.9567999839782715,3.0100998878479004,3.0100998878479004,47891
2013-12-19,3.0041000843048096,3.0364999771118164,3.000499963760376,3.030600070953369,3.030600070953369,39042
2013-12-20,3.0274999141693115,3.081399917602539,3.0264999866485596,3.0780999660491943,3.0780999660491943,35145
2013-12-23,3.075000047683716,3.0794999599456787,3.053999900817871,3.0601000785827637,3.0601000785827637,29999
2013-12-24,3.0683999061584473,3.087399959564209,3.0617001056671143,3.0782999992370605,3.0782999992370605,15228
2013-12-26,3.087399959564209,3.1085000038146973,3.057300090789795,3.0947999954223633,3.0947999954223633,20598
2013-12-27,3.1041998863220215,3.1415998935699463,3.0848000049591064,3.1240999698638916,3.1240999698638916,20916
2013-12-30,3.124500036239624,3.1393001079559326,3.072499990463257,3.077199935913086,3.077199935913086,21561
2013-12-31,3.077199935913086,3.08870005607605,3.071000099182129,3.077199935913086,3.077199935913086,37165
2014-01-02,3.069999933242798,3.0713999271392822,2.9839999675750732,2.9867000579833984,2.9867000579833984,65568
2014-01-03,2.994499921798706,3.009700059890747,2.9361000061035156,2.9393999576568604,2.9393999576568604,71232
2014-01-06,2.9446001052856445,2.9825000762939453,2.934799909591675,2.938800096511841,2.938800096511841,68648
2014-01-07,2.951200008392334,2.9690001010894775,2.947499990463257,2.9593000411987305,2.9593000411987305,54481
2014-01-08,2.9576001167297363,2.97189998626709,2.944499969482422,2.949399948120117,2.949399948120117,48686
2014-01-09,2.9572999477386475,2.968100070953369,2.9054999351501465,2.9214000701904297,2.9214000701904297,60586
2014-01-10,2.921099901199341,2.950500011444092,2.9056999683380127,2.940700054168701,2.940700054168701,64067
2014-01-13,2.942500114440918,2.952699899673462,2.9260001182556152,2.933300018310547,2.933300018310547,56858
2014-01-14,2.927000045776367,2.946199893951416,2.9177000522613525,2.936300039291382,2.936300039291382,55726
2014-01-15,2.938499927520752,2.9964001178741455,2.933000087738037,2.979599952697754,2.979599952697754,74213
2014-01-16,2.9779999256134033,2.998500108718872,2.96560001373291,2.984499931335449,2.984499931335449,69513
2014-01-17,2.990000009536743,3.0313000679016113,2.987499952316284,3.023699998855591,3.023699998855591,59831
2014-01-21,3.02810001373291,3.083400011062622,3.007499933242798,3.014699935913086,3.014699935913086,47384
2014-01-22,3.026900053024292,3.049799919128418,3.014699935913086,3.037899971008301,3.037899971008301,36145
2014-01-23,3.0367000102996826,3.0875000953674316,3.0367000102996826,3.0764999389648438,3.0764999389648438,30822
2014-01-24,3.0808000564575195,3.1698999404907227,3.0487000942230225,3.137399911880493,3.137399911880493,27001
2014-01-27,3.173099994659424,3.183500051498413,3.074700117111206,3.092400074005127,3.092400074005127,31643
2014-01-28,3.092400074005127,3.13319993019104,3.055500030517578,3.121799945831299,3.121799945831299,26078
2014-01-29,3.1298999786376953,3.190000057220459,3.121799945831299,3.1816000938415527,3.1816000938415527,25476
2014-01-30,3.1851999759674072,3.237600088119507,3.164099931716919,3.2170000076293945,3.2170000076293945,15657
2014-01-31,3.2316999435424805,3.369999885559082,3.196199893951416,3.279400110244751,3.279400110244751,78471
2014-02-03,2.9981000423431396,3.0185000896453857,2.9660000801086426,3.007499933242798,3.007499933242798,72566
2014-02-04,3.00600004196167,3.0304999351501465,2.9802000522613525,2.9828999042510986,2.9828999042510986,61612
2014-02-05,2.996299982070923,3.014899969100952,2.978300094604492,2.996799945831299,2.996799945831299,56054
2014-02-06,2.99180006980896,3.0199999809265137,2.983799934387207,2.9951000213623047,2.9951000213623047,55230
2014-02-07,3.0060999393463135,3.055000066757202,2.9928998947143555,3.050299882888794,3.050299882888794,61804
2014-02-10,3.050299882888794,3.051500082015991,2.9918999671936035,2.9981000423431396,2.9981000423431396,74321
2014-02-11,2.998300075531006,3.033799886703491,2.990999937057495,3.02810001373291,3.02810001373291,55272
2014-02-12,3.0302999019622803,3.0589001178741455,3.002700090408325,3.012500047683716,3.012500047683716,69739
2014-02-13,3.017899990081787,3.0415000915527344,3.004300117492676,3.0306999683380127,3.0306999683380127,41804
2014-02-14,3.0387001037597656,3.089400053024292,3.0306999683380127,3.078200101852417,3.078200101852417,57768
2014-02-18,3.0773000717163086,3.119999885559082,3.0734000205993652,3.1017000675201416,3.1017000675201416,52521
2014-02-19,3.107300043106079,3.1542000770568848,3.094099998474121,3.1468000411987305,3.1468000411987305,40663
2014-02-20,3.158900022506714,3.184799909591675,3.125,3.1777000427246094,3.1777000427246094,38891
2014-02-21,3.1814000606536865,3.1814000606536865,3.093100070953369,3.0992000102996826,3.0992000102996826,40661
2014-02-24,3.099600076675415,3.120300054550171,3.0843000411987305,3.0871999263763428,3.0871999263763428,39043
2014-02-25,3.097100019454956,3.1142001152038574,3.072700023651123,3.104300022125244,3.104300022125244,31564
2014-02-26,3.108299970626831,3.1456000804901123,3.1017000675201416,3.1280999183654785,3.1280999183654785,23298
2014-02-27,3.130000114440918,3.132200002670288,3.0727999210357666,3.0864999294281006,3.0864999294281006,22529
2014-02-28,3.086400032043457,3.0985000133514404,3.0553998947143555,3.0892999172210693,3.0892999172210693,54931
2014-03-03,3.0230000019073486,3.0996999740600586,3.0230000019073486,3.0804998874664307,3.0804998874664307,63206
2014-03-04,3.081199884414673,3.0887999534606934,3.0201001167297363,3.0406999588012695,3.0406999588012695,62998
2014-03-05,3.035599946975708,3.0387001037597656,2.980600118637085,2.9921998977661133,2.9921998977661133,56029
2014-03-06,2.986999988555908,2.9995999336242676,2.96370005607605,2.9830000400543213,2.9830000400543213,56477
2014-03-07,2.988800048828125,3.0146000385284424,2.9804000854492188,3.0120999813079834,3.0120999813079834,47389
2014-03-10,3.000999927520752,3.0023000240325928,2.9600000381469727,2.967400074005127,2.967400074005127,69065
2014-03-11,2.963399887084961,2.9800000190734863,2.9528000354766846,2.9609999656677246,2.9609999656677246,51769
2014-03-12,2.9570000171661377,2.9595000743865967,2.914299964904785,2.92549991607666,2.92549991607666,59966
2014-03-13,2.9275999069213867,2.9326000213623047,2.9014999866485596,2.919600009918213,2.919600009918213,46569
2014-03-14,2.923799991607666,2.956899881362915,2.922800064086914,2.9430999755859375,2.9430999755859375,48843
2014-03-17,2.9412999153137207,2.944999933242798,2.8889000415802,2.8907999992370605,2.8907999992370605,46669
2014-03-18,2.89739990234375,2.9179999828338623,2.8840999603271484,2.9154999256134033,2.9154999256134033,43119
2014-03-19,2.9019999504089355,2.910799980163574,2.8873000144958496,2.9010000228881836,2.9010000228881836,28669
2014-03-20,2.90339994430542,2.93149995803833,2.891400098800659,2.921299934387207,2.921299934387207,23417
2014-03-21,2.916100025177002,2.953399896621704,2.912400007247925,2.920099973678589,2.920099973678589,21706
2014-03-24,2.920099973678589,2.934999942779541,2.9061999320983887,2.911600112915039,2.911600112915039,32281
2014-03-25,2.917099952697754,2.9419000148773193,2.910599946975708,2.9214999675750732,2.9214999675750732,27388
2014-03-26,2.9200000762939453,2.9321999549865723,2.9019999504089355,2.9193999767303467,2.9193999767303467,24935
2014-03-27,2.9193999767303467,2.9518001079559326,2.916100025177002,2.947700023651123,2.947700023651123,25462
2014-03-28,2.9440999031066895,2.9677999019622803,2.940700054168701,2.957900047302246,2.957900047302246,23048
2014-03-31,2.953399896621704,2.9560999870300293,2.924999952316284,2.931999921798706,2.931999921798706,47464
2014-04-01,2.928499937057495,2.939199924468994,2.874300003051758,2.8877999782562256,2.8877999782562256,46636
2014-04-02,2.8850998878479004,2.8945000171661377,2.8492000102996826,2.8666000366210938,2.8666000366210938,54184
2014-04-03,2.8643999099731445,2.908400058746338,2.8548998832702637,2.9061999320983887,2.9061999320983887,45133
2014-04-04,2.9000000953674316,2.926800012588501,2.89739990234375,2.907900094985962,2.907900094985962,50364
2014-04-07,2.907900094985962,2.9144999980926514,2.8726000785827637,2.890700101852417,2.890700101852417,47168
2014-04-08,2.8945000171661377,2.938499927520752,2.886699914932251,2.9344000816345215,2.9344000816345215,43961
2014-04-09,2.9296998977661133,2.9574999809265137,2.9244000911712646,2.9539999961853027,2.9539999961853027,46249
2014-04-10,2.9551000595092773,2.9551000595092773,2.92549991607666,2.938999891281128,2.938999891281128,41820
2014-04-11,2.934999942779541,2.9514999389648438,2.9291999340057373,2.933199882507324,2.933199882507324,49261
2014-04-14,2.932800054550171,2.9862000942230225,2.9326000213623047,2.979099988937378,2.979099988937378,47046
2014-04-15,2.977400064468384,2.9976999759674072,2.9667000770568848,2.986999988555908,2.986999988555908,38913
2014-04-16,2.9892001152038574,3.015000104904175,2.9786999225616455,3.0106000900268555,3.0106000900268555,41760
2014-04-17,3.0132999420166016,3.0216000080108643,2.994999885559082,3.00819993019104,3.00819993019104,44757
2014-04-21,3.012700080871582,3.0179998874664307,2.9932000637054443,3.011699914932251,3.011699914932251,24916
2014-04-22,3.0139999389648438,3.016900062561035,2.9821999073028564,3.0025999546051025,3.0025999546051025,27490
2014-04-23,3.007999897003174,3.008500099182129,2.977099895477295,2.9809000492095947,2.9809000492095947,38218
2014-04-24,2.9830000400543213,3.0204999446868896,2.977799892425537,3.0144999027252197,3.0144999027252197,29425
2014-04-25,3.0144999027252197,3.0188000202178955,2.9783999919891357,2.986599922180176,2.986599922180176,26317
2014-04-28,2.9865000247955322,3.0018999576568604,2.942500114440918,2.951900005340576,2.951900005340576,20220
2014-04-29,2.952500104904175,2.9818999767303467,2.9505999088287354,2.970099925994873,2.970099925994873,17977
